,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
107,0.0012189596536477385,3,64,sgd,3,"[32, 256, 16]",0.8708571195602417
108,0.0002704680130885552,5,32,sgd,2,"[16, 16]",0.5880714058876038
109,0.06073683515378082,3,128,adam,1,[16],0.11428571492433548
110,0.0004558747329471142,7,64,adam,1,[16],0.9820713996887207
111,0.0004558747329471142,3,32,sgd,3,"[64, 256, 32]",0.8862857222557068
112,0.00989435847721955,5,32,adam,2,"[256, 64]",0.9739285707473755
113,0.0003949234770631499,3,64,adam,2,"[256, 32]",0.9835714101791382
114,0.0012189596536477385,3,64,sgd,3,"[64, 256, 32]",0.9001428484916687
115,0.0012898609692450376,3,64,rmsprop,2,"[256, 128]",0.9869999885559082
116,0.0014265990649259875,7,64,adam,2,"[128, 16]",0.9854999780654907
117,0.0024427791540672385,3,32,sgd,3,"[32, 64, 128]",0.9432857036590576
118,0.0003720717743188168,5,64,sgd,3,"[64, 256, 32]",0.7985714077949524
119,0.0012898609692450376,3,32,rmsprop,1,[64],0.9835000038146973
120,0.0007594520975660203,5,32,adam,3,"[64, 32, 16]",0.9829285740852356
121,0.00047216306472799727,3,64,adam,2,"[128, 32]",0.9825714230537415
122,0.002353280616957451,3,64,adam,2,"[16, 16]",0.977142870426178
123,0.003334609812582638,3,32,sgd,1,[128],0.9528571367263794
124,0.0042866244107305235,7,64,adam,3,"[32, 32, 16]",0.9836428761482239
125,0.004003313776493292,3,128,sgd,3,"[16, 256, 32]",0.8979285955429077
126,0.00047216306472799727,5,128,adam,3,"[64, 16, 64]",0.9812142848968506
127,0.0003720717743188168,5,32,adam,3,"[64, 32, 16]",0.9817143082618713
128,0.0004558747329471142,5,32,rmsprop,1,[128],0.9836428761482239
129,0.00047216306472799727,5,32,adam,1,[16],0.9792143106460571
130,0.0011244921448706705,3,64,adam,3,"[64, 256, 256]",0.9821428656578064
131,0.002552527133083425,3,64,sgd,3,"[64, 256, 64]",0.9277856945991516
132,0.0012189596536477385,3,64,adam,2,"[32, 64]",0.9819285869598389
133,0.0014265990649259875,7,64,adam,2,"[32, 32]",0.984499990940094
134,0.0042866244107305235,7,64,adam,1,[16],0.9791428446769714
135,0.0004558747329471142,5,32,adam,3,"[16, 256, 32]",0.9780714511871338
136,0.0007594520975660203,3,64,sgd,3,"[32, 256, 16]",0.6659285426139832
137,0.0007594520975660203,3,64,sgd,2,"[128, 16]",0.8833571672439575
138,0.0012737890871750285,3,32,sgd,3,"[128, 16, 32]",0.9332857131958008
139,0.00658734045790905,3,32,sgd,1,[128],0.967285692691803
140,0.0002621885885298688,5,32,sgd,1,[16],0.8447856903076172
141,0.0007594520975660203,3,64,adam,1,[16],0.9757142663002014
142,0.0015976967842322473,3,32,rmsprop,1,[128],0.9835714101791382
143,0.0012898609692450376,7,32,rmsprop,3,"[64, 128, 16]",0.9835000038146973
144,0.00017064004462372104,7,64,sgd,3,"[64, 128, 128]",0.39964285492897034
145,0.03487250129258369,3,32,adam,1,[128],0.9156428575515747
146,0.002353280616957451,7,128,sgd,2,"[16, 32]",0.8954285979270935
147,0.004003313776493292,7,64,sgd,2,"[256, 32]",0.9612857103347778
148,0.0004558747329471142,3,64,sgd,3,"[64, 256, 32]",0.7714999914169312
149,0.0012898609692450376,5,128,adam,1,[16],0.9765714406967163
150,0.004003313776493292,3,128,sgd,3,"[32, 32, 16]",0.9083571434020996
151,0.0042866244107305235,7,128,adam,3,"[16, 256, 32]",0.9800000190734863
152,0.0007594520975660203,5,32,adam,2,"[64, 16]",0.985785722732544
153,0.0014265990649259875,7,64,rmsprop,3,"[64, 32, 16]",0.9852856993675232
154,0.0007594520975660203,5,32,sgd,1,[16],0.9126428365707397
155,0.0002621885885298688,3,32,adam,2,"[32, 32]",0.9767143130302429
156,0.002353280616957451,3,64,adam,2,"[128, 32]",0.984928548336029
157,0.0004558747329471142,5,32,rmsprop,1,[16],0.9819285869598389
158,0.0003720717743188168,5,32,rmsprop,1,[128],0.9847857356071472
159,0.0004558747329471142,5,32,adam,3,"[64, 32, 16]",0.9846428632736206
160,0.0042866244107305235,7,64,sgd,3,"[64, 256, 64]",0.9515714049339294
161,0.002552527133083425,3,128,adam,1,[16],0.9779999852180481
162,0.0012189596536477385,5,32,adam,3,"[64, 32, 16]",0.9820713996887207
163,0.0003720717743188168,5,64,sgd,3,"[64, 256, 32]",0.6412143111228943
164,0.00989435847721955,5,32,adam,1,[16],0.9702857136726379
165,0.00047216306472799727,5,32,adam,2,"[256, 64]",0.9863571524620056
166,0.00047216306472799727,7,128,adam,3,"[64, 256, 64]",0.9817857146263123
167,0.005464379739917534,3,64,adam,2,"[128, 32]",0.9821428656578064
168,0.002133276945419862,3,64,sgd,3,"[64, 256, 32]",0.9233571290969849
169,0.0012189596536477385,3,64,sgd,3,"[16, 256, 16]",0.8625714182853699
170,0.03487250129258369,3,32,adam,3,"[64, 256, 32]",0.11428571492433548
171,0.0012189596536477385,3,64,sgd,1,[128],0.9117857217788696
172,0.0035968952808260414,3,32,sgd,1,[128],0.9564999938011169
173,0.003334609812582638,5,128,adam,1,[16],0.9822142720222473
174,0.005464379739917534,5,128,sgd,1,[64],0.9292857050895691
175,0.0015790233949166312,3,32,adam,3,"[64, 256, 64]",0.9797857403755188
176,0.0015976967842322473,3,32,adam,3,"[128, 256, 16]",0.9829285740852356
177,0.00047216306472799727,5,32,sgd,1,[64],0.9054285883903503
178,0.0003949234770631499,3,64,adam,2,"[16, 16]",0.9725714325904846
179,0.0014265990649259875,7,64,adam,2,"[256, 32]",0.9850000143051147
180,0.009483054544689071,5,64,adam,2,"[16, 16]",0.9757857322692871
181,0.002353280616957451,3,64,adam,1,[128],0.9814285635948181
182,0.0003720717743188168,3,64,sgd,3,"[64, 128, 64]",0.7970714569091797
183,0.002552527133083425,5,64,sgd,3,"[16, 256, 32]",0.9201428294181824
184,0.0004558747329471142,7,64,adam,1,[128],0.9859285950660706
185,0.03487250129258369,3,32,adam,1,[16],0.9477142691612244
186,0.004003313776493292,3,128,sgd,3,"[64, 256, 256]",0.9199285507202148
187,0.0011244921448706705,3,64,adam,3,"[16, 256, 32]",0.9756428599357605
188,0.005464379739917534,7,128,adam,3,"[64, 32, 16]",0.984928548336029
189,0.0003720717743188168,5,32,adam,3,"[64, 256, 16]",0.9812856912612915
190,0.0003720717743188168,5,64,sgd,2,"[16, 32]",0.5817142724990845
191,0.002353280616957451,7,128,sgd,3,"[32, 32, 16]",0.8603571653366089
192,0.0012898609692450376,3,64,sgd,3,"[32, 128, 128]",0.9003571271896362
193,0.002552527133083425,7,32,rmsprop,3,"[64, 256, 16]",0.9836428761482239
194,0.0012737890871750285,3,64,sgd,3,"[64, 256, 64]",0.9117143154144287
195,0.002552527133083425,3,32,sgd,3,"[256, 16, 64]",0.9542142748832703
196,0.0004523935303699041,3,64,adam,1,[16],0.9744285941123962
197,0.0042866244107305235,7,64,rmsprop,1,[128],0.9864285588264465
